Timestamp,SensorID,TrackID,Longitude,Latitude,NoiseCategory,LAeq_dBA
1785818280000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,52.3
1785818280000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,53.6
1785818280000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,51.9
1785818280000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,53
1785818280000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,47.2
1785818280000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,46.4
1785818280000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,48.8
1785818340000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,52.9
1785818340000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,53.1
1785818340000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,51.6
1785818340000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,53.8
1785818340000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,47.2
1785818340000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,46.6
1785818340000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,49.4
1785818400000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,53.5
1785818400000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,54.3
1785818400000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,52.4
1785818400000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,54.5
1785818400000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,47.4
1785818400000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,46.1
1785818400000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,49.3
1785818460000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,53.4
1785818460000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,54.9
1785818460000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,52.1
1785818460000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,54.9
1785818460000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,48.2
1785818460000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,47.1
1785818460000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,49.3
1785818520000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,53.2
1785818520000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,55.1
1785818520000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,52
1785818520000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,54.9
1785818520000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,47.6
1785818520000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,47.5
1785818520000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,49.3
1785818580000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,54.2
1785818580000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,54.8
1785818580000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,53.1
1785818580000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,54
1785818580000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,47.8
1785818580000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,47.6
1785818580000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,49.7
1785818640000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,54.5
1785818640000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,55.6
1785818640000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,54.1
1785818640000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,54
1785818640000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,48.8
1785818640000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,48.4
1785818640000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,50.2
1785818700000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,53.9
1785818700000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,56.2
1785818700000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,53.7
1785818700000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,54.9
1785818700000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,48.4
1785818700000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,47.5
1785818700000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,49.5
1785818760000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,53.6
1785818760000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,56.9
1785818760000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,53.2
1785818760000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,54.8
1785818760000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,49.3
1785818760000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,47.5
1785818760000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,49.1
1785818820000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,54.1
1785818820000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,57.5
1785818820000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,52.9
1785818820000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,55.3
1785818820000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,49.2
1785818820000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,48.1
1785818820000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,48.9
1785818880000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,54.9
1785818880000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,57.5
1785818880000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,54.3
1785818880000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,55.8
1785818880000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,50.1
1785818880000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,48.4
1785818880000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,49.9
1785818940000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,55.6
1785818940000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,58.3
1785818940000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,54.6
1785818940000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,56.2
1785818940000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,49.5
1785818940000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,49.2
1785818940000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,49.9
1785819000000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,55.7
1785819000000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,58.7
1785819000000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,54.2
1785819000000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,55.6
1785819000000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,49.8
1785819000000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,49.1
1785819000000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,51.1
1785819060000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,56.8
1785819060000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,58.1
1785819060000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,55.4
1785819060000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,55.5
1785819060000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,50
1785819060000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,48.9
1785819060000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,50.7
1785819120000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,57.9
1785819120000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,57.9
1785819120000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,55.9
1785819120000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,55.5
1785819120000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,51
1785819120000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,48.4
1785819120000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,50.5
1785819180000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,58.2
1785819180000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,58.6
1785819180000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,56.6
1785819180000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,55.4
1785819180000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,51.1
1785819180000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,48
1785819180000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,51.2
1785819240000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,57.9
1785819240000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,59.4
1785819240000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,56.5
1785819240000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,56
1785819240000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,50.6
1785819240000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,48.1
1785819240000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,52.3
1785819300000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,58.9
1785819300000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,60.2
1785819300000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,56.5
1785819300000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,57
1785819300000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,50.5
1785819300000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,47.9
1785819300000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,51.8
1785819360000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,58.9
1785819360000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,60.4
1785819360000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,56.7
1785819360000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,56.7
1785819360000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,50.7
1785819360000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,48.9
1785819360000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,51.6
1785819420000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,58.3
1785819420000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,60.5
1785819420000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,57
1785819420000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,56.8
1785819420000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,50.8
1785819420000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,49.5
1785819420000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,51.5
1785819480000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,58.7
1785819480000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,60.4
1785819480000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,57.8
1785819480000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,57.6
1785819480000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,51.4
1785819480000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,49.5
1785819480000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,51.9
1785819540000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,59.4
1785819540000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,60.8
1785819540000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,58
1785819540000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,58.2
1785819540000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,51.7
1785819540000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,50.4
1785819540000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,51.7
1785819600000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,60.1
1785819600000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,61.9
1785819600000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,58
1785819600000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,57.9
1785819600000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,52.7
1785819600000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,50.2
1785819600000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,52.6
1785819660000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,59.7
1785819660000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,62.7
1785819660000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,57.9
1785819660000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,58.4
1785819660000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,53.2
1785819660000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,50.2
1785819660000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,53.1
1785819720000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,59.4
1785819720000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,61.9
1785819720000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,57.8
1785819720000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,58.7
1785819720000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,53
1785819720000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,51
1785819720000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,53.6
1785819780000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,59.9
1785819780000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,62.9
1785819780000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,59.2
1785819780000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,59.9
1785819780000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,52.4
1785819780000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,50.4
1785819780000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,53.8
1785819840000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,60.6
1785819840000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,63.1
1785819840000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,59.2
1785819840000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,60.4
1785819840000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,53.2
1785819840000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,50.4
1785819840000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,53.3
1785819900000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,60.7
1785819900000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,63.8
1785819900000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,60.2
1785819900000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,61.1
1785819900000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,53.9
1785819900000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,51
1785819900000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,53.8
1785819960000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,61.9
1785819960000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,64.2
1785819960000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,61.3
1785819960000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,60.8
1785819960000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,53.7
1785819960000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,50.5
1785819960000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,54.7
1785820020000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,62.3
1785820020000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,64
1785820020000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,61.6
1785820020000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,61.9
1785820020000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,54.1
1785820020000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,51.6
1785820020000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,54.9
1785820080000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,63.3
1785820080000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,63.8
1785820080000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,62.4
1785820080000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,61.5
1785820080000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,53.7
1785820080000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,51.7
1785820080000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,55.1
1785820140000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,62.9
1785820140000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,64.4
1785820140000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,61.7
1785820140000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,61.9
1785820140000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,54.6
1785820140000,NOISE-NR2,a7b30385-932d-4325-b84b-ae6bdcc359e3,958613.61,6010191.3,Comfortable,51.9
1785820140000,NOISE-NR3,74469165-c65c-4435-a387-36920379578d,959234.31,6010383.42,Comfortable,55.9
1785820200000,NOISE-N,b291e7be-9f14-44ed-87c1-0f02b8ca35b3,958906.23,6010563.72,Comfortable,63.3
1785820200000,NOISE-E,7be9696e-9ace-4085-a81b-0b04c83955db,959045.15,6010445.49,Comfortable,64.3
1785820200000,NOISE-S,b543d03f-a7d0-4faa-8507-0b3e31081e0b,958885.54,6010297.7,Comfortable,62.6
1785820200000,NOISE-W,49a1ac8f-b89d-4356-8260-a3e73765a98a,958749.58,6010415.93,Comfortable,62.6
1785820200000,NOISE-NR1,5c7eb3a5-3ace-49d5-b023-33009a594311,959160.42,6010678.99,Comfortable,55.2
